"text","tag","value","order","tar_flg","tag_noun","value_noun","order_noun","tag_verb","value_verb","order_verb"
"SNT.316503.16019","adp","တွင်",27,1,"noun","အခါ",26,"verb","စစ်ဆေး",30
"SNT.143490.16020","adp","တွင်",8,1,"noun","ရပ်ကွက်",7,"verb","နေထိုင်",9
"SNT.143490.16021","adp","တွင်",29,1,"noun","စနေနေ့",27,"verb","ဖွင့်လှစ်သွား",36
"SNT.143490.16022","adp","တွင်",5,1,"noun","နေ့",3,"verb","ဖွင့်လှစ်",17
"SNT.143490.16026","adp","တွင်",3,1,"noun","လ",2,"verb","ပြု",18
"SNT.143490.16027","adp","တွင်",5,1,"noun","ပြည်နယ်",4,"verb","ဖွင့်လှစ်",8
"SNT.143490.16028","adp","တွင်",7,1,"noun","မိုလိုလာဘာ",6,"verb","ဖွင့်လှစ်",11
"SNT.131244.16029","adp","တွင်",14,1,"noun","မြောက်ပိုင်း",13,"verb","သိမ်းပိုက်",19
"SNT.131244.16030","adp","တွင်",5,1,"noun","တိုက်ခိုက်ရေး",28,"verb","ကျော်",15
"SNT.131244.16037","adp","တွင်",13,1,"noun","ကီလိုမီတာ",11,"verb","ရှိ",14
"SNT.48653.16039","adp","မှာ",11,1,"noun","ခရီးသည်",9,"verb","ရှိ",16
"SNT.10522.16042","adp","တွင်",14,1,"noun","ပွဲ",13,"verb","ရရှိ",18
"SNT.54370.16044","adp","တွင်",19,1,"noun","မြို့",18,"verb","ပြုပြင်",24
"SNT.54370.16046","adp","မှာ",6,1,"noun","စကား",4,"verb","ဖြစ်",13
"SNT.54370.16047","adp","တွင်",16,1,"noun","လမ်း",15,"verb","သေဆုံး",17
"SNT.54370.16048","adp","တွင်",9,1,"noun","အောက်",8,"verb","နေထိုင်",10
"SNT.54370.16048","adp","မှာ",19,1,"noun","အလုပ်အကိုင်",18,"verb","ပုံနှိပ်",20
"SNT.54370.16051","adp","တွင်",3,1,"noun","အတွင်း",6,"verb","စေ့စပ်",7
"SNT.54370.16051","adp","မှာ",12,1,"noun","အဲနေရာ",11,"verb","ရှိ",15
"SNT.24278.16054","adp","တွင်",11,1,"noun","နာမည်",6,"verb","အငြင်းပွား",13
"SNT.24278.16055","adp","တွင်",31,1,"noun","နေ့",30,"verb","ဖြစ်",32
"SNT.110328.16059","adp","မှာ",17,1,"noun","ဓားစားခံ",15,"verb","ဖြစ်",20
"SNT.110328.16061","adp","တွင်",24,1,"noun","အပြင်",23,"verb","ပေါက်ကွဲ",28
"SNT.110328.16061","adp","မှာ",35,1,"noun","အစ္စတန်ဘူ",34,"verb","ဗုံးကွဲ",36
"SNT.110328.16061","adp","မှာ",43,1,"noun","အစ္စတန်ဘူ",42,"verb","အကြမ်းဖက်",47
"SNT.110328.16063","adp","တွင်",18,1,"noun","အကွာ",17,"verb","ဖြစ်ပွား",19
"SNT.110328.16067","adp","တွင်",40,1,"noun","အသက်",22,"verb","ပြောကြား",41
"SNT.110328.16072","adp","တွင်",3,1,"noun","နေ့",2,"verb","တိုက်ခိုက်",11
"SNT.110328.16073","adp","တွင်",35,1,"noun","အေဂျင်စီ",27,"verb","ငြင်းဆို",36
"SNT.110328.16074","adp","တွင်",13,1,"noun","နေ့",12,"verb","သွား",14
"SNT.147889.16076","adp","တွင်",9,1,"noun","နေ့",8,NA,NA,NA
"SNT.147889.16076","adp","၌",16,1,"noun","နေ့",8,"verb","ရှိ",20
"SNT.144079.16084","adp","တွင်",6,1,"noun","ရုံး",5,"verb","ရရှိ",10
"SNT.144079.16084","adp","တွင်",23,1,"noun","နေ့",22,"verb","ထုတ်ပြန်",24
"SNT.144079.16087","adp","တွင်",24,1,"noun","နေ့",23,"verb","ပြောဆို",29
"SNT.144079.16089","adp","မှာ",12,1,"noun","နေရာ",10,"verb","ရရှိ",16
"SNT.144079.16092","adp","တွင်",27,1,"noun","လက်ခံရရှိခဲ့ချိန်",26,"verb","လက်ခံ",42
"SNT.144079.16094","adp","မှာ",4,1,"noun","ပါလီမန်",2,"verb","ရှိ",10
"SNT.144079.16094","adp","တွင်",16,1,"noun","လီမို",14,"verb","ထောက်ခံ",22
"SNT.144079.16094","adp","မှာ",33,1,"noun","အရေအတွက်",32,"verb","ရှိ",35
"SNT.144079.16095","adp","တွင်",29,1,"noun","အခု",27,NA,NA,NA
"SNT.144079.16095","adp","တွင်",36,1,"noun","အခု",27,"verb","ထမ်းဆောင်",46
"SNT.144079.16097","adp","မှာ",4,1,"noun","ပါလီမန်",2,"verb","ရွေးချယ်",16
"SNT.144079.16100","adp","မှာ",12,1,"noun","မဲရုံ",10,"verb","စမ်းသပ်ပြင်ဆင်",13
"SNT.144079.16104","adp","တွင်",21,1,"noun","မဲပုံး",19,"verb","မဲထည့်",22
"SNT.144079.16107","adp","တွင်",6,1,"noun","ရာခိုင်နှုန်း",5,"verb","ဟုတ်",9
"SNT.144079.16110","adp","တွင်",3,1,"noun","ရာခိုင်နှုန်း",9,NA,NA,NA
"SNT.144079.16110","adp","တွင်",10,1,"noun","ရာခိုင်နှုန်း",9,"verb","ရှိ",14
"SNT.144079.16110","adp","တွင်",32,1,"noun","ဘေး",31,"verb","ရှိ",36
"SNT.144079.16112","adp","တွင်",3,1,"noun","ကော်မရှင်",2,"verb","ပြည့်ဝ",8
"SNT.144079.16112","adp","တွင်",21,1,"noun","နယ်ပယ်",20,"verb","ရှိ",26
"SNT.144079.16116","adp","တွင်",20,1,"noun","ရက်",19,"verb","ပြုလုပ်",24
"SNT.81387.16118","adp","တွင်",19,1,"noun","နေ့",18,"verb","ကျင်းပ",20
"SNT.81387.16121","adp","တွင်",5,1,"noun","နေ့",4,"verb","အသုံးပြု",9
"SNT.81387.16121","adp","တွင်",17,1,"noun","နေရာ",16,"verb","အစားထိုးဝင်",21
"SNT.104087.16122","adp","တွင်",12,1,"noun","မြို့",11,"verb","ပျက်",24
"SNT.104087.16123","adp","တွင်",3,1,"noun","ပျက်ကျချိန်",2,NA,NA,NA
"SNT.104087.16123","adp","၌",7,1,"noun","ပျက်ကျချိန်",2,"verb","ရှိ",11
"SNT.104087.16124","adp","တွင်",34,1,"noun","ဖြစ်ရပ်",33,"verb","ပါဝင်",35
"SNT.82125.16131","adp","တွင်",5,1,"noun","ပွဲ",4,"verb","ရ",12
"SNT.82125.16131","adp","တွင်",21,1,"noun","ဒုတိယပိုင်း",19,"verb","ဦးဆောင်",22
"SNT.82125.16132","adp","တွင်",19,1,"noun","အပ်ဖ်",15,NA,NA,NA
"SNT.82125.16132","adp","တွင်",22,1,"noun","အပ်ဖ်",15,"verb","ရ",28
"SNT.82125.16133","adp","တွင်",24,1,"noun","ပွဲစဉ်",12,"verb","စိတ်ချ",31
"SNT.4050.16134","adp","တွင်",11,1,"noun","လင်းနို့",4,"verb","ထိန်းသိမ်း",13
"SNT.4050.16136","adp","တွင်",5,1,"noun","လင်းနို့",1,"verb","ကြိုးစား",8
"SNT.4050.16139","adp","တွင်",20,1,"noun","ဌာန",19,"verb","လိုအပ်",23
"SNT.59780.16140","adp","တွင်",16,1,"noun","လယ်ပိုင်း",15,"verb","တိုက်ခိုက်",17
"SNT.59780.16140","adp","တွင်",28,1,"noun","ပိုင်စလယ်",27,"verb","သေဆုံး",33
"SNT.59780.16141","adp","မှာ",7,1,"noun","သူ",3,"verb","ဖြစ်",11
"SNT.59780.16141","adp","မှာ",15,1,"noun","သူ",3,"verb","ဖြစ်",19
"SNT.59780.16142","adp","တွင်",7,1,"noun","မနက်",6,"verb","စတင်မည်",9
"SNT.59780.16143","adp","တွင်",29,1,"noun","နိုင်ငံ",27,"verb","ကြော်ငြာ",37
"SNT.59780.16144","adp","တွင်",7,1,"noun","အိမ်",4,"verb","ပြန့်ကျဲ",12
"SNT.59780.16144","adp","တွင်",21,1,"noun","အနီးတဝိုက်",20,"verb","ပြန့်ကျဲ",22
"SNT.59780.16147","adp","တွင်",21,1,"noun","ကြား",20,"verb","လှန်လှော",22
"SNT.59780.16148","adp","တွင်",33,1,"noun","ခုနှစ်",32,"verb","ပိုဆိုး",37
"SNT.59780.16150","adp","တွင်",7,1,"noun","ဟာရီကိန်း",6,"verb","ဖြစ်",10
"SNT.37592.16151","adp","တွင်",10,1,"noun","အကြား",9,NA,NA,NA
"SNT.37592.16151","adp","၌",21,1,"noun","အကြား",9,"verb","များ",26
"SNT.37592.16152","adp","မှာ",12,1,"noun","သူ",10,"verb","ဖြစ်",18
"SNT.37592.16153","adp","တွင်",17,1,"noun","ဒေသ",16,"verb","ဖြစ်",18
"SNT.37592.16154","adp","တွင်",31,1,"noun","ဂျီအမ်တီ",29,"verb","ရိုက်ခတ်",32
"SNT.37592.16155","adp","တွင်",11,1,"noun","ယူတီစီ",9,"verb","တုန်ခါ",14
"SNT.37592.16155","adp","တွင်",22,1,"noun","အကြာ",21,"verb","ရှိ",25
"SNT.37592.16156","adp","တွင်",5,1,"noun","နေ့",4,"verb","ရှိ",10
"SNT.37592.16156","adp","တွင်",19,1,"noun","ဒေသ",18,"verb","ဖြစ်ပွား",20
"SNT.37592.16157","adp","တွင်",4,1,"noun","ဒေသ",2,"verb","ဖြတ်တောက်",6
"SNT.37592.16159","adp","တွင်",4,1,"noun","ဒီဇင်ဘာ",3,"verb","ရှိ",8
"SNT.37592.16159","adp","တွင်",13,1,"noun","ငလျင်",10,"verb","ကျော်",16
"SNT.37592.16159","adp","တွင်",23,1,"noun","ဖေဖော်ဝါရီ",22,"verb","ရှိ",26
"SNT.37592.16159","adp","တွင်",29,1,"noun","အနီး",28,"verb","ရှိ",31
"SNT.37592.16159","adp","တွင်",36,1,"noun","ငလျင်",33,"verb","သေဆုံး",39
"SNT.140895.16160","adp","တွင်",35,1,"noun","နေ့",34,"verb","တင်ပြ",42
"SNT.140895.16161","adp","တွင်",28,1,"noun","လုပ်ငန်းစဉ်",26,"verb","ပါဝင်",29
"SNT.140895.16163","adp","တွင်",2,1,"noun","မြေပုံ",23,"verb","အကောင်အထည်ဖော်",15
"SNT.61305.16168","adp","တွင်",6,1,"noun","ဆော့ဖ်ဝဲ",5,NA,NA,NA
"SNT.61305.16168","adp","တွင်",17,1,"noun","ဆော့ဖ်ဝဲ",5,"verb","ပါဝင်",18
"SNT.61305.16168","adp","တွင်",30,1,"noun","မျိုး",28,"verb","အသုံးပြု",31
"SNT.61305.16169","adp","တွင်",22,1,"noun","နည်းပညာ",19,"verb","ပြု",27
"SNT.61305.16170","adp","တွင်",8,1,"noun","အချိန်",7,"verb","လှုပ်ရှား",13
"SNT.61305.16170","adp","တွင်",18,1,"noun","ကျန်းမာရေး",17,"verb","ထောက်ပံ့",23
"SNT.61305.16170","adp","မှာ",50,1,"noun","ကူးသန်းရောင်းဝယ်ရေး",49,"verb","စတင်",52
"SNT.61305.16172","adp","တွင်",14,1,"noun","နယ်ပယ်",13,"verb","ရယူ",28
"SNT.121781.16173","adp","တွင်",7,1,"noun","အီရတ်",6,"verb","တိုက်ခိုက်",15
"SNT.121781.16173","adp","တွင်",19,1,"noun","အီရတ်",6,"verb","သေဆုံး",22
"SNT.121781.16174","adp","တွင်",17,1,"noun","အခြေအနေ",16,"verb","ဉီးတည်",23
"SNT.121781.16174","adp","တွင်",41,1,"noun","ကာကပ်",40,"verb","ပြီးဆုံး",46
"SNT.121781.16175","adp","တွင်",3,1,"noun","နေရာ",2,"verb","နေထိုင်",5
"SNT.121781.16175","adp","တွင်",43,1,"noun","ဒရမ်",42,"verb","ထုတ်ပြန်",44
"SNT.121781.16176","adp","တွင်",9,1,"noun","မှုခင်းပညာ",3,"verb","မှာ",11
"SNT.121781.16177","adp","တွင်",18,1,"noun","တာဝန်",11,"verb","စေ့စပ်",19
"SNT.121781.16178","adp","တွင်",24,1,"noun","အက်အိုင်စီ",22,"verb","ပါဝင်",25
"SNT.121781.16178","adp","၌",58,1,"noun","ရဟတ်ယာဉ်",29,"verb","ရှောင်ရှား",59
"SNT.121781.16180","adp","တွင်",12,1,"noun","နရှာဘန်ဒီယ",5,"verb","ပစ်ချ",18
"SNT.121781.16180","adp","တွင်",26,1,"noun","ဝက်ဆိုက်",25,"verb","ပြ",32
"SNT.121781.16180","adp","တွင်",37,1,"noun","နောက်ပိုင်း",36,"verb","ထပ်ခါ",38
"SNT.121781.16182","adp","တွင်",2,1,"noun","အီရတ်",1,NA,NA,NA
"SNT.121781.16182","adp","တွင်",9,1,"noun","အီရတ်",1,"verb","သေဆုံး",14
"SNT.120180.16184","adp","၌",4,1,"noun","ရုံ",3,NA,NA,NA
"SNT.120180.16184","adp","တွင်",10,1,"noun","ရုံ",3,"verb","အနိုင်ရ",20
"SNT.120180.16185","adp","တွင်",10,1,"noun","ခြေစမ်းပွဲ",9,"verb","ရရှိ",29
"SNT.120180.16186","adp","တွင်",7,1,"noun","ဗိုလ်လုပွဲ",6,"verb","အနိုင်ရ",13
"SNT.120180.16187","adp","တွင်",9,1,"noun","စနစ်",8,"verb","ရ",13
"SNT.120180.16188","adp","တွင်",21,1,"noun","မိနစ်",20,"verb","ကန်",26
"SNT.120180.16192","adp","တွင်",24,1,"noun","ည",23,"verb","ပြ",36
"SNT.120180.16193","adp","တွင်",51,1,"noun","အပြီး",50,"verb","ပြောကြား",52
"SNT.266402.16195","adp","တွင်",10,1,"noun","ခေတ်",9,"verb","ဖြေရှင်း",17
"SNT.266402.16196","adp","တွင်",7,1,"noun","ခုနှစ်",6,"verb","တပ်ဆင်",8
"SNT.266402.16198","adp","တွင်",39,1,"noun","အသစ်",38,"verb","အသုံးပြု",40
"SNT.266402.16200","adp","တွင်",14,1,"noun","လမ်းကြောင်း",10,"verb","ဖြစ်",23
"SNT.266402.16201","adp","တွင်",10,1,"noun","လူမှုအသိုင်းအဝိုင်း",9,"verb","ကျော်",16
"SNT.62929.16202","adp","တွင်",27,1,"noun","နိုင်ငံ",26,"verb","ဆင်းသက်",28
"SNT.62929.16205","adp","တွင်",21,1,"noun","နေ့",20,"verb","ခရီးသွား",23
"SNT.62929.16208","adp","တွင်",8,1,"noun","ခရီးစဉ်",7,"verb","ဖျော်ဖြေ",11
"SNT.62929.16208","adp","တွင်",22,1,"noun","ဂိတ်",21,"verb","ထိန်းချုပ်",32
"SNT.62929.16212","adp","တွင်",36,1,"noun","လိုင်း",35,"verb","ကြော်ငြာ",40
"SNT.62929.16213","adp","တွင်",6,1,"noun","နိုင်ငံ",5,"verb","လျှော့ချ",13
"SNT.62929.16214","adp","တွင်",33,1,"noun","အကူအညီ",30,"verb","ပေး",44
"SNT.309449.16217","adp","တွင်",6,1,"noun","အိန္ဒိယ",5,"verb","ကုန်သွယ်",8
"SNT.309449.16218","adp","တွင်",2,1,"noun","ရန်ပုံငွေ",1,"verb","လိုအပ်",6
"SNT.309449.16222","adp","မှာ",17,1,"noun","အေဂျင်စီ",12,"verb","ထိန်းသိမ်း",22
"SNT.309449.16223","adp","တွင်",10,1,"noun","တစ်လျှောက်",8,"verb","တည်ထောင်",18
"SNT.309449.16224","adp","တွင်",3,1,"noun","ခုနှစ်",2,"verb","လွှဲအပ်",10
"SNT.309449.16224","adp","တွင်",41,1,"noun","ခန်းမ",36,"verb","ရင်းနှီးမြှုပ်နှံ",42
"SNT.309449.16225","adp","တွင်",5,1,"noun","အတွင်း",4,"verb","အခြေစိုက်",20
"SNT.309449.16226","adp","တွင်",2,1,"noun","စစ်ပြီးခေတ်",1,"verb","ကြာ",13
"SNT.309449.16227","adp","တွင်",13,1,"noun","ခုနှစ်",12,NA,NA,NA
"SNT.309449.16227","adp","တွင်",18,1,"noun","ခုနှစ်",12,"verb","ဖြစ်",22
"SNT.309449.16229","adp","တွင်",14,1,"noun","နေရာ",13,"verb","ပြသ",15
"SNT.143693.16230","adp","တွင်",11,1,"noun","နေ့",10,"verb","တိုက်ခိုက်",14
"SNT.143693.16234","adp","တွင်",30,1,"noun","ဘတ်ဂျစ်",29,"verb","စုံစမ်း",34
"SNT.101395.16236","adp","တွင်",10,1,"noun","မြို့",9,"verb","အသတ်ခံ",22
"SNT.101395.16238","adp","တွင်",20,1,"noun","အရှေ့",19,"verb","ပစ်ခတ်",21
"SNT.101395.16238","adp","မှာ",35,1,"noun","နေရာ",34,"verb","သေဆုံး",43
"SNT.101395.16240","adp","တွင်",15,1,"noun","နေ့",14,NA,NA,NA
"SNT.101395.16240","adp","တွင်",20,1,"noun","နေ့",14,"verb","ကြိုးပမ်း",32
"SNT.101395.16241","adp","တွင်",20,1,"noun","မူဝါဒ",19,NA,NA,NA
"SNT.101395.16241","adp","တွင်",25,1,"noun","မူဝါဒ",19,"verb","အာရုံစိုက်",26
"SNT.101395.16243","adp","တွင်",15,1,"noun","ပြိုင်ပွဲ",14,"verb","ဖြစ်",17
"SNT.164127.16244","adp","တွင်",3,1,"noun","နေရာ",2,"verb","ပေါက်ကွဲ",5
"SNT.164127.16244","adp","၌",23,1,"noun","သတ္တုတွင်း",20,"verb","သေဆုံး",27
"SNT.164127.16245","adp","တွင်",22,1,"noun","သတ္တုတွင်း",20,"verb","ဖြစ်ပွား",23
"SNT.164127.16247","adp","တွင်",4,1,"noun","အတွင်း",3,"verb","ရှိ",10
"SNT.164127.16247","adp","မှာ",16,1,"noun","အတွင်း",3,"verb","လွတ်မြောက်",17
"SNT.164127.16247","adp","မှာ",28,1,"noun","အတွင်း",3,"verb","မီး",29
"SNT.164127.16248","adp","တွင်",16,1,"noun","နေ့",15,"verb","ဖမ်းဆီး",20
"SNT.164127.16251","adp","တွင်",21,1,"noun","အသေအပျောက်",14,"verb","ပေါင်း",28
"SNT.164127.16252","adp","တွင်",4,1,"noun","အစောပိုင်း",3,"verb","လွှမ်းမိုး",7
"SNT.164127.16252","adp","၌",18,1,"noun","တစ်စိတ်တစ်ပိုင်း",17,NA,NA,NA
"SNT.164127.16252","adp","တွင်",23,1,"noun","တစ်စိတ်တစ်ပိုင်း",17,"verb","ကျော်",26
"SNT.414381.16254","adp","တွင်",9,1,"noun","နေ့",8,"verb","ညှိုနှိုင်း",15
"SNT.414381.16254","adp","တွင်",39,1,"noun","နိုင်ငံ",32,"verb","လုံခြုံ",41
"SNT.414381.16255","adp","တွင်",44,1,"noun","ပြောကြားချက်",36,"verb","တိုက်တွန်း",45
"SNT.414381.16255","adp","တွင်",55,1,"noun","နေ့",54,"verb","ထုတ်ပြန်",56
"SNT.414381.16258","adp","တွင်",4,1,"noun","နေ့",3,"verb","ပြင်းထန်",12
"SNT.414381.16259","adp","တွင်",4,1,"noun","သတင်းစာ",22,"verb","စိတ်မရှည်",13
"SNT.414381.16260","adp","တွင်",6,1,"noun","နောက်ကွယ်",5,"verb","ပို့ဆောင်",22
"SNT.414381.16261","adp","တွင်",23,1,"noun","သီတင်းပတ်",22,"verb","ပေး",31
"SNT.414381.16262","adp","တွင်",32,1,"noun","နောက်ပိုင်း",31,"verb","တရားဝင်",36
"SNT.414381.16262","adp","တွင်",41,1,"noun","နေ့",40,"verb","ပြောကြား",42
"SNT.414381.16263","adp","တွင်",31,1,"noun","အပေါ်",30,"verb","ပျက်",32
"SNT.414381.16264","adp","၌",7,1,"noun","အပြီး",6,"verb","လွှတ်တင်",18
"SNT.414381.16266","adp","၌",21,1,"noun","ဒေသတွင်း",20,"verb","တင်းမာ",22
"SNT.414381.16267","adp","တွင်",8,1,"noun","နေ့",7,NA,NA,NA
"SNT.414381.16267","adp","တွင်",13,1,"noun","နေ့",7,"verb","တွေ့ဆုံ",14
"SNT.414381.16271","adp","မှာ",14,1,"noun","အပေါ်",7,"verb","လုံခြုံ",16
"SNT.414381.16272","adp","တွင်",20,1,"noun","လုပ်ရပ်",15,"verb","လုံခြုံ",23
"SNT.414381.16273","adp","၌",13,1,"noun","နိုင်ငံ",12,NA,NA,NA
"SNT.414381.16273","adp","တွင်",17,1,"noun","နိုင်ငံ",12,NA,NA,NA
"SNT.414381.16273","adp","တွင်",28,1,"noun","နိုင်ငံ",12,"verb","လက်ဝါးကြီးအုပ်",36
"SNT.106785.16275","adp","၌",7,1,"noun","တရားရုံး",2,"verb","ဖြစ်",12
"SNT.106785.16283","adp","တွင်",13,1,"noun","ဥပဒေ",9,"verb","အဆုံးသတ်",16
"SNT.106785.16283","adp","တွင်",39,1,"noun","ပိုင်ရှင်",34,"verb","တရားဝင်",42
"SNT.106785.16283","adp","တွင်",54,1,"noun","တာဝန်",49,"verb","အောင်မြင်သွား",57
"SNT.56454.16284","adp","မှာ",11,1,"noun","ခုနှစ်",10,"verb","စီစဉ်",15
"SNT.56454.16284","adp","တွင်",41,1,"noun","နေ့",40,"verb","ပြောကြား",42
"SNT.56454.16285","adp","တွင်",5,1,"noun","ခုနှစ်",4,"verb","ဝင်ရောက်",6
"SNT.56454.16285","adp","တွင်",23,1,"noun","အကြိမ်",20,"verb","ရပ်တည်",25
"SNT.56454.16286","adp","တွင်",21,1,"noun","နောက်ပိုင်း",20,"verb","ရွေးချယ်",29
"SNT.56454.16287","adp","တွင်",25,1,"noun","စစ်ပွဲ",21,"verb","ရန်လို",26
"SNT.56454.16290","adp","တွင်",9,1,"noun","အဖွဲ့",8,"verb","လုပ်",12
"SNT.56454.16291","adp","တွင်",20,1,"noun","ခုနှစ်",19,"verb","လက်ခံ",27
"SNT.36310.16294","adp","မှာ",20,1,"noun","အနီး",19,"verb","နစ်မြုပ်",21
"SNT.36310.16301","adp","မှာ",5,1,"noun","အောက်",4,"verb","ရရှိ",8
"SNT.36310.16304","adp","တွင်",19,1,"noun","စရိတ်",18,"verb","များ",21
"SNT.36310.16309","adp","တွင်",7,1,"noun","ရက်",6,"verb","ဦးတည်",11
"SNT.36310.16309","adp","မှာ",24,1,"noun","အတွင်း",23,"verb","လိုက်",26
"SNT.36310.16310","adp","တွင်",28,1,"noun","အကွာ",27,"verb","ရှိ",29
"SNT.20501.16311","adp","တွင်",79,1,"noun","နေ့",78,"verb","မဲ",80
"SNT.20501.16313","adp","မှာ",7,1,"noun","မေးခွန်း",60,"verb","မဲပေး",8
"SNT.20501.16313","adp","၌",11,1,"noun","အချိန်",10,"verb","ပူးတွဲ",12
"SNT.91437.16315","adp","တွင်",32,1,"noun","အစ",20,"verb","ထုတ်ဝေ",33
"SNT.91437.16316","adp","တွင်",7,1,"noun","ကဗျာ",6,NA,NA,NA
"SNT.91437.16316","adp","တွင်",13,1,"noun","ကဗျာ",6,"verb","ထမ်းဆောင်",16
"SNT.148739.16317","adp","တွင်",13,1,"noun","မြို့",12,NA,NA,NA
"SNT.148739.16317","adp","၌",19,1,"noun","မြို့",12,"verb","ကွယ်လွန်",20
"SNT.148739.16318","adp","တွင်",18,1,"noun","ခုနှစ်",17,"verb","အသံလွှင့်",20
"SNT.148739.16318","adp","မှာ",24,1,"noun","ဌာန",21,"verb","အစီရင်ခံ",27
"SNT.148739.16319","adp","တွင်",21,1,"noun","ခုနှစ်",20,"verb","ယူ",23
"SNT.148739.16325","adp","မှာ",16,1,"noun","ကလပ်",15,"verb","ရှိ",19
"SNT.196063.16329","adp","တွင်",14,1,"noun","ဝန်းကျင်",13,"verb","ယိုစိမ့်",24
"SNT.196063.16337","adp","တွင်",3,1,"noun","နေ့",2,"verb","မူပိုင်ခွင့်ရှိ",8
"SNT.196063.16341","adp","တွင်",30,1,"noun","နေ့",29,"verb","အစီရင်ခံ",32
"SNT.196063.16346","adp","တွင်",18,1,"noun","ဝန်းကျင်",17,"verb","ပြန့်ကျဲ",21
"SNT.196063.16348","adp","တွင်",3,1,"noun","ခုနှစ်",2,NA,NA,NA
"SNT.196063.16348","adp","၌",5,1,"noun","ခုနှစ်",2,"verb","ယိုဖိတ်",7
"SNT.196063.16348","adp","တွင်",18,1,"noun","ကြမ်းပြင်",17,"verb","အက်ကွဲ",21
"SNT.196063.16350","adp","တွင်",3,1,"noun","ပင်လယ်ကွေ့",2,"verb","အက်ကွဲ",6
"SNT.196063.16353","adp","တွင်",11,1,"noun","ရေနံတူးစင်",10,"verb","ပေါက်ကွဲ",12
"SNT.196063.16355","adp","တွင်",6,1,"noun","နေ့",5,"verb","ပေါ်",15
"SNT.196063.16357","adp","တွင်",9,1,"noun","ပေါင်",8,"verb","စမ်းသပ်",15
"SNT.196063.16358","adp","တွင်",11,1,"noun","ရက်",10,"verb","စမ်းသပ်",13
"SNT.196063.16360","adp","တွင်",4,1,"noun","နံနက်",3,"verb","ရှိ",15
"SNT.196063.16361","adp","တွင်",5,1,"noun","နေရာ",4,NA,NA,NA
"SNT.196063.16361","adp","တွင်",8,1,"noun","နေရာ",4,"verb","ယိုစိမ့်တက်",12
"SNT.58381.16368","adp","တွင်",2,1,"noun","နောက်ပိုင်း",1,"verb","သဘောတူ",11
"SNT.58381.16368","adp","တွင်",20,1,"noun","ခုနှစ်",19,"verb","စွဲဆို",24
"SNT.58381.16369","adp","တွင်",4,1,"noun","ခုနှစ်",19,"verb","ပြုလုပ်",14
"SNT.58381.16371","adp","တွင်",11,1,"noun","စက်ရုံ",8,"verb","ပါဝင်",20
"SNT.58381.16372","adp","တွင်",7,1,"noun","လုပ်ငန်း",6,"verb","ဖြစ်",26
"SNT.58381.16373","adp","တွင်",38,1,"noun","နေရာ",37,"verb","အစားထိုး",39
"SNT.58381.16374","adp","တွင်",4,1,"noun","အဆုံး",3,"verb","ထုတ်လုပ်",13
"SNT.6759.16375-1","adp","မှာ",5,1,"noun","အမေရိက",4,NA,NA,NA
"SNT.6759.16375-1","adp","၌",7,1,"noun","အမေရိက",4,"verb","အိပ်စက်",11
"SNT.6759.16382","adp","မှာ",36,1,"noun","နာရီ",35,"verb","ထ",37
"SNT.106705.16385","adp","တွင်",6,1,"noun","နေ့",5,NA,NA,NA
"SNT.106705.16385","adp","မှာ",9,1,"noun","နေ့",5,"verb","အခြေစိုက်",14
"SNT.106705.16385","adp","တွင်",43,1,"noun","အွန်လိုင်း",42,"verb","တက်",44
"SNT.106705.16387","adp","မှာ",32,1,"noun","အတွင်း",31,"verb","ပျံသန်း",43
"SNT.106705.16388","adp","မှာ",21,1,"noun","အဆို",15,"verb","ပျက်စီး",30
"SNT.106705.16390","adp","မှာ",31,1,"noun","ကိစ္စ",30,"verb","အသုံးမပြု",36
"SNT.106705.16391","adp","တွင်",2,1,"noun","တပ်စခန်း",1,"verb","သိမ်းဆည်း",14
"SNT.500861.16392","adp","တွင်",15,1,"noun","အရှေ့ဘက်ပိုင်း",14,"verb","ဖော်ပြ",21
"SNT.500861.16393","adp","မှာ",26,1,"noun","နောက်ပိုင်း",25,"verb","တရားဝင်",30
"SNT.500861.16397","adp","မှာ",7,1,"noun","မိန့်ခွန်း",4,NA,NA,NA
"SNT.500861.16397","adp","မှာ",13,1,"noun","မိန့်ခွန်း",4,"verb","ပြုလုပ်",14
"SNT.500861.16397","adp","တွင်",28,1,"noun","ပြင်ပ",27,"verb","အုပ်ချုပ်",32
"SNT.500861.16398","adp","တွင်",7,1,"noun","အထောက်အကူ",40,"verb","ဖြစ်",16
"SNT.500861.16399","adp","တွင်",4,1,"noun","မှတ်တမ်းမှတ်ရာ",50,"verb","ရွေးချယ်",13
"SNT.500861.16400","adp","တွင်",20,1,"noun","နေ့",19,"verb","ရွေးချယ်",21
"SNT.500861.16401","adp","၌",20,1,"noun","နေအိမ်",19,"verb","တွေ့ဆုံ",23
"SNT.500861.16402","adp","မှာ",6,1,"noun","ပြည်နယ်",5,NA,NA,NA
"SNT.500861.16402","adp","တွင်",9,1,"noun","ပြည်နယ်",5,"verb","ကြေညာ",10
"SNT.500861.16403","adp","မှာ",9,1,"noun","ဗာဂျီးနီးယား",8,"verb","ကြေညာ",10
"SNT.500861.16403","adp","တွင်",21,1,"noun","တကြိမ်",20,"verb","သဘောတူ",24
"SNT.500861.16404","adp","၌",27,1,"noun","နာရီ",26,"verb","မေးမြန်း",29
