"text"	"tag"	"value"	"order"	"tar_flg"	"tag_pair"	"value_pair"	"order_pair"
"SNT.58151.14941"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.58151.14943"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.58151.14945"	"adp"	"တွင်"	30	1	NA	NA	NA
"SNT.58151.14945"	"adp"	"တွင်"	35	1	NA	NA	NA
"SNT.58151.14946"	"adp"	"တွင်"	19	1	NA	NA	NA
"SNT.58151.14946"	"adp"	"မှာ"	35	1	NA	NA	NA
"SNT.58151.14948"	"adp"	"တွင်"	2	1	NA	NA	NA
"SNT.58151.14950"	"adp"	"တွင်"	12	1	NA	NA	NA
"SNT.58151.14950"	"adp"	"တွင်"	24	1	NA	NA	NA
"SNT.58151.14951"	"adp"	"တွင်"	9	1	NA	NA	NA
"SNT.58151.14953"	"adp"	"၌"	3	1	NA	NA	NA
"SNT.58151.14955"	"adp"	"တွင်"	12	1	NA	NA	NA
"SNT.58151.14955"	"adp"	"၌"	14	1	NA	NA	NA
"SNT.58151.14956"	"adp"	"မှာ"	31	1	NA	NA	NA
"SNT.58151.14957"	"adp"	"တွင်"	16	1	NA	NA	NA
"SNT.58151.14960"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.58151.14961"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.58151.14961"	"adp"	"၌"	17	1	NA	NA	NA
"SNT.899.14964"	"adp"	"၌"	9	1	NA	NA	NA
"SNT.899.14964"	"adp"	"တွင်"	31	1	NA	NA	NA
"SNT.159837.14967"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.159837.14968"	"adp"	"တွင်"	6	1	NA	NA	NA
"SNT.159837.14969"	"adp"	"တွင်"	34	1	NA	NA	NA
"SNT.159837.14970"	"adp"	"တွင်"	13	1	NA	NA	NA
"SNT.159837.14972"	"adp"	"တွင်"	5	1	NA	NA	NA
"SNT.159837.14972"	"adp"	"တွင်"	8	1	NA	NA	NA
"SNT.159837.14975"	"adp"	"မှာ"	9	1	NA	NA	NA
"SNT.159837.14975"	"adp"	"တွင်"	23	1	NA	NA	NA
"SNT.159837.14975"	"adp"	"တွင်"	36	1	NA	NA	NA
"SNT.159837.14978"	"adp"	"တွင်"	9	1	NA	NA	NA
"SNT.159837.14979"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.159837.14979"	"adp"	"တွင်"	20	1	NA	NA	NA
"SNT.249043.14984"	"adp"	"တွင်"	4	1	NA	NA	NA
"SNT.249043.14985"	"adp"	"တွင်"	8	1	NA	NA	NA
"SNT.249043.14985"	"adp"	"တွင်"	18	1	NA	NA	NA
"SNT.249043.14986"	"adp"	"တွင်"	15	1	NA	NA	NA
"SNT.249043.14986"	"adp"	"တွင်"	18	1	NA	NA	NA
"SNT.249043.14987"	"adp"	"တွင်"	14	1	NA	NA	NA
"SNT.249043.14987"	"adp"	"၌"	16	1	NA	NA	NA
"SNT.249043.14987"	"adp"	"တွင်"	31	1	NA	NA	NA
"SNT.249043.14988"	"adp"	"တွင်"	19	1	NA	NA	NA
"SNT.249043.14989"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.249043.14990"	"adp"	"တွင်"	27	1	NA	NA	NA
"SNT.249043.14990"	"adp"	"၌"	34	1	NA	NA	NA
"SNT.249043.14992"	"adp"	"တွင်"	10	1	NA	NA	NA
"SNT.249043.14992"	"adp"	"တွင်"	20	1	NA	NA	NA
"SNT.249043.14992"	"adp"	"တွင်"	37	1	NA	NA	NA
"SNT.249043.14993"	"adp"	"၌"	7	1	NA	NA	NA
"SNT.249043.14994"	"adp"	"တွင်"	8	1	NA	NA	NA
"SNT.249043.14994"	"adp"	"တွင်"	12	1	NA	NA	NA
"SNT.249043.14994"	"adp"	"တွင်"	19	1	NA	NA	NA
"SNT.249043.14994"	"adp"	"မှာ"	26	1	NA	NA	NA
"SNT.249043.14995"	"adp"	"တွင်"	4	1	NA	NA	NA
"SNT.249043.14995"	"adp"	"တွင်"	43	1	NA	NA	NA
"SNT.249043.14996"	"adp"	"၌"	3	1	NA	NA	NA
"SNT.249043.14996"	"adp"	"တွင်"	32	1	NA	NA	NA
"SNT.249043.14997"	"adp"	"တွင်"	4	1	NA	NA	NA
"SNT.249043.14997"	"adp"	"တွင်"	24	1	NA	NA	NA
"SNT.254692.14999"	"adp"	"တွင်"	66	1	NA	NA	NA
"SNT.254692.15000"	"adp"	"တွင်"	27	1	NA	NA	NA
"SNT.254692.15000"	"adp"	"၌"	41	1	NA	NA	NA
"SNT.254692.15000"	"adp"	"တွင်"	84	1	NA	NA	NA
"SNT.28384.15001"	"adp"	"တွင်"	29	1	NA	NA	NA
"SNT.58686.15003"	"adp"	"၌"	17	1	NA	NA	NA
"SNT.58686.15003"	"adp"	"တွင်"	50	1	NA	NA	NA
"SNT.58686.15005"	"adp"	"တွင်"	8	1	NA	NA	NA
"SNT.58686.15005"	"adp"	"တွင်"	16	1	NA	NA	NA
"SNT.22051.15006"	"adp"	"တွင်"	10	1	NA	NA	NA
"SNT.22051.15006"	"adp"	"၌"	36	1	NA	NA	NA
"SNT.22051.15006"	"adp"	"တွင်"	40	1	NA	NA	NA
"SNT.22051.15008"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.22051.15010"	"adp"	"တွင်"	21	1	NA	NA	NA
"SNT.22051.15011"	"adp"	"တွင်"	21	1	NA	NA	NA
"SNT.22051.15012"	"adp"	"တွင်"	15	1	NA	NA	NA
"SNT.22051.15012"	"adp"	"တွင်"	49	1	NA	NA	NA
"SNT.22051.15013"	"adp"	"တွင်"	6	1	NA	NA	NA
"SNT.22051.15014"	"adp"	"တွင်"	18	1	NA	NA	NA
"SNT.22051.15015"	"adp"	"တွင်"	30	1	NA	NA	NA
"SNT.121110.15016"	"adp"	"၌"	3	1	NA	NA	NA
"SNT.121110.15017"	"adp"	"တွင်"	11	1	NA	NA	NA
"SNT.121110.15017"	"adp"	"တွင်"	42	1	NA	NA	NA
"SNT.121110.15018"	"adp"	"တွင်"	35	1	NA	NA	NA
"SNT.121110.15020"	"adp"	"တွင်"	19	1	NA	NA	NA
"SNT.121110.15022"	"adp"	"တွင်"	27	1	NA	NA	NA
"SNT.121110.15024"	"adp"	"တွင်"	18	1	NA	NA	NA
"SNT.121110.15024"	"adp"	"တွင်"	58	1	NA	NA	NA
"SNT.121110.15025"	"adp"	"တွင်"	36	1	NA	NA	NA
"SNT.121110.15025"	"adp"	"တွင်"	50	1	NA	NA	NA
"SNT.121110.15026"	"adp"	"၌"	5	1	NA	NA	NA
"SNT.121110.15026"	"adp"	"တွင်"	48	1	NA	NA	NA
"SNT.121110.15026"	"adp"	"တွင်"	54	1	NA	NA	NA
"SNT.112703.15027"	"adp"	"တွင်"	20	1	NA	NA	NA
"SNT.112703.15028"	"adp"	"တွင်"	19	1	NA	NA	NA
"SNT.112703.15029"	"adp"	"တွင်"	32	1	NA	NA	NA
"SNT.125464.15030"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.125464.15031"	"adp"	"တွင်"	9	1	NA	NA	NA
"SNT.125464.15031"	"adp"	"၌"	13	1	NA	NA	NA
"SNT.125464.15031"	"adp"	"တွင်"	18	1	NA	NA	NA
"SNT.125464.15031"	"adp"	"တွင်"	26	1	NA	NA	NA
"SNT.125464.15032"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.125464.15033"	"adp"	"၌"	12	1	NA	NA	NA
"SNT.125464.15035"	"adp"	"တွင်"	17	1	NA	NA	NA
"SNT.125464.15036"	"adp"	"မှာ"	7	1	NA	NA	NA
"SNT.125464.15037"	"adp"	"တွင်"	24	1	NA	NA	NA
"SNT.125464.15038"	"adp"	"၌"	3	1	NA	NA	NA
"SNT.125464.15038"	"adp"	"မှာ"	7	1	NA	NA	NA
"SNT.125464.15039"	"adp"	"တွင်"	5	1	NA	NA	NA
"SNT.125464.15040"	"adp"	"တွင်"	22	1	NA	NA	NA
"SNT.125464.15042"	"adp"	"တွင်"	18	1	NA	NA	NA
"SNT.125464.15042"	"adp"	"တွင်"	24	1	NA	NA	NA
"SNT.125464.15043"	"adp"	"၌"	4	1	NA	NA	NA
"SNT.125464.15043"	"adp"	"၌"	30	1	NA	NA	NA
"SNT.125464.15045"	"adp"	"မှာ"	9	1	NA	NA	NA
"SNT.125464.15046"	"adp"	"တွင်"	42	1	NA	NA	NA
"SNT.125464.15047"	"adp"	"၌"	15	1	NA	NA	NA
"SNT.125464.15048"	"adp"	"မှာ"	14	1	NA	NA	NA
"SNT.125464.15051"	"adp"	"တွင်"	21	1	NA	NA	NA
"SNT.125464.15053"	"adp"	"တွင်"	15	1	NA	NA	NA
"SNT.125464.15054"	"adp"	"တွင်"	6	1	NA	NA	NA
"SNT.104553.15056"	"adp"	"တွင်"	25	1	NA	NA	NA
"SNT.104553.15057"	"adp"	"မှာ"	16	1	NA	NA	NA
"SNT.104553.15058"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.2756.15060"	"adp"	"တွင်"	24	1	NA	NA	NA
"SNT.2756.15061"	"adp"	"မှာ"	24	1	NA	NA	NA
"SNT.2756.15063"	"adp"	"မှာ"	11	1	NA	NA	NA
"SNT.2756.15064"	"adp"	"တွင်"	8	1	NA	NA	NA
"SNT.2756.15065"	"adp"	"တွင်"	10	1	NA	NA	NA
"SNT.2756.15065"	"adp"	"တွင်"	27	1	NA	NA	NA
"SNT.2756.15066"	"adp"	"၌"	3	1	NA	NA	NA
"SNT.2756.15067"	"adp"	"တွင်"	15	1	NA	NA	NA
"SNT.2756.15068"	"adp"	"မှာ"	33	1	NA	NA	NA
"SNT.2756.15069"	"adp"	"တွင်"	33	1	NA	NA	NA
"SNT.2756.15071"	"adp"	"တွင်"	5	1	NA	NA	NA
"SNT.2756.15071"	"adp"	"တွင်"	16	1	NA	NA	NA
"SNT.2756.15071"	"adp"	"တွင်"	29	1	NA	NA	NA
"SNT.2756.15071"	"adp"	"မှာ"	54	1	NA	NA	NA
"SNT.2756.15072"	"adp"	"တွင်"	50	1	NA	NA	NA
"SNT.2756.15073"	"adp"	"တွင်"	38	1	NA	NA	NA
"SNT.2756.15074"	"adp"	"တွင်"	5	1	NA	NA	NA
"SNT.9259.15078"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.9259.15080"	"adp"	"၌"	4	1	NA	NA	NA
"SNT.9259.15081"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.275116.15087"	"adp"	"တွင်"	4	1	NA	NA	NA
"SNT.275116.15088"	"adp"	"မှာ"	9	1	NA	NA	NA
"SNT.275116.15088"	"adp"	"မှာ"	25	1	NA	NA	NA
"SNT.275116.15089"	"adp"	"မှာ"	13	1	NA	NA	NA
"SNT.275116.15091"	"adp"	"တွင်"	25	1	NA	NA	NA
"SNT.275116.15092"	"adp"	"တွင်"	8	1	NA	NA	NA
"SNT.275116.15092"	"adp"	"တွင်"	17	1	NA	NA	NA
"SNT.275116.15096"	"adp"	"မှာ"	9	1	NA	NA	NA
"SNT.275116.15097"	"adp"	"တွင်"	19	1	NA	NA	NA
"SNT.275116.15100"	"adp"	"မှာ"	39	1	NA	NA	NA
"SNT.10698.15101"	"adp"	"တွင်"	9	1	NA	NA	NA
"SNT.10698.15101"	"adp"	"တွင်"	14	1	NA	NA	NA
"SNT.10698.15102"	"adp"	"တွင်"	12	1	NA	NA	NA
"SNT.10698.15102"	"adp"	"မှာ"	14	1	NA	NA	NA
"SNT.10698.15102"	"adp"	"တွင်"	25	1	NA	NA	NA
"SNT.10698.15102"	"adp"	"မှာ"	37	1	NA	NA	NA
"SNT.10698.15103"	"adp"	"တွင်"	9	1	NA	NA	NA
"SNT.10698.15105"	"adp"	"မှာ"	2	1	NA	NA	NA
"SNT.10698.15107"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.10698.15107"	"adp"	"မှာ"	26	1	NA	NA	NA
"SNT.10698.15107"	"adp"	"တွင်"	36	1	NA	NA	NA
"SNT.10698.15108"	"adp"	"တွင်"	9	1	NA	NA	NA
"SNT.10698.15109"	"adp"	"တွင်"	12	1	NA	NA	NA
"SNT.10698.15110"	"adp"	"တွင်"	12	1	NA	NA	NA
"SNT.10698.15111"	"adp"	"တွင်"	9	1	NA	NA	NA
"SNT.10698.15112"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.10698.15112"	"adp"	"တွင်"	27	1	NA	NA	NA
"SNT.10698.15112"	"adp"	"တွင်"	39	1	NA	NA	NA
"SNT.54350.15113"	"adp"	"တွင်"	11	1	NA	NA	NA
"SNT.54350.15113"	"adp"	"မှာ"	36	1	NA	NA	NA
"SNT.54350.15114"	"adp"	"မှာ"	32	1	NA	NA	NA
"SNT.54350.15115"	"adp"	"တွင်"	4	1	NA	NA	NA
"SNT.54350.15115"	"adp"	"မှာ"	22	1	NA	NA	NA
"SNT.54350.15117"	"adp"	"မှာ"	19	1	NA	NA	NA
"SNT.54350.15119"	"adp"	"တွင်"	8	1	NA	NA	NA
"SNT.54350.15120"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.54350.15121"	"adp"	"မှာ"	9	1	NA	NA	NA
"SNT.54350.15122"	"adp"	"တွင်"	8	1	NA	NA	NA
"SNT.54350.15124"	"adp"	"မှာ"	16	1	NA	NA	NA
"SNT.54350.15125"	"adp"	"မှာ"	5	1	NA	NA	NA
"SNT.54350.15125"	"adp"	"မှာ"	19	1	NA	NA	NA
"SNT.54350.15129"	"adp"	"မှာ"	8	1	NA	NA	NA
"SNT.54350.15137"	"adp"	"မှာ"	49	1	NA	NA	NA
"SNT.61887.15138"	"adp"	"၌"	6	1	NA	NA	NA
"SNT.61887.15138"	"adp"	"တွင်"	28	1	NA	NA	NA
"SNT.61887.15141"	"adp"	"မှာ"	11	1	NA	NA	NA
"SNT.61887.15142"	"adp"	"မှာ"	17	1	NA	NA	NA
"SNT.61887.15142"	"adp"	"မှာ"	41	1	NA	NA	NA
"SNT.68018.15145"	"adp"	"တွင်"	27	1	NA	NA	NA
"SNT.68018.15146"	"adp"	"မှာ"	3	1	NA	NA	NA
"SNT.68018.15146"	"adp"	"မှာ"	15	1	NA	NA	NA
"SNT.68018.15148"	"adp"	"တွင်"	12	1	NA	NA	NA
"SNT.68018.15148"	"adp"	"မှာ"	28	1	NA	NA	NA
"SNT.68018.15151"	"adp"	"မှာ"	24	1	NA	NA	NA
"SNT.68018.15151"	"adp"	"မှာ"	44	1	NA	NA	NA
"SNT.68018.15152"	"adp"	"မှာ"	28	1	NA	NA	NA
"SNT.68018.15152"	"adp"	"တွင်"	31	1	NA	NA	NA
"SNT.68018.15153"	"adp"	"မှာ"	2	1	NA	NA	NA
"SNT.68018.15155"	"adp"	"တွင်"	8	1	NA	NA	NA
"SNT.122789.15156"	"adp"	"မှာ"	40	1	NA	NA	NA
"SNT.122789.15157"	"adp"	"မှာ"	15	1	NA	NA	NA
"SNT.122789.15158"	"adp"	"မှာ"	9	1	NA	NA	NA
"SNT.122789.15158"	"adp"	"တွင်"	22	1	NA	NA	NA
"SNT.122789.15160"	"adp"	"တွင်"	20	1	NA	NA	NA
"SNT.82224.15161"	"adp"	"တွင်"	16	1	NA	NA	NA
"SNT.82224.15161"	"adp"	"တွင်"	27	1	NA	NA	NA
"SNT.82224.15162"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.82224.15163"	"adp"	"တွင်"	25	1	NA	NA	NA
"SNT.82224.15169"	"adp"	"မှာ"	17	1	NA	NA	NA
"SNT.37496.15170"	"adp"	"မှာ"	34	1	NA	NA	NA
"SNT.37496.15171"	"adp"	"တွင်"	20	1	NA	NA	NA
"SNT.37496.15173"	"adp"	"တွင်"	10	1	NA	NA	NA
"SNT.37496.15175"	"adp"	"တွင်"	20	1	NA	NA	NA
"SNT.37496.15179"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.37496.15179"	"adp"	"မှာ"	32	1	NA	NA	NA
"SNT.37496.15179"	"adp"	"မှာ"	53	1	NA	NA	NA
"SNT.37496.15179"	"adp"	"မှာ"	70	1	NA	NA	NA
"SNT.37496.15180"	"adp"	"မှာ"	6	1	NA	NA	NA
"SNT.37496.15180"	"adp"	"၌"	54	1	NA	NA	NA
"SNT.37496.15181"	"adp"	"မှာ"	9	1	NA	NA	NA
"SNT.37496.15184"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.452286.15185"	"adp"	"၌"	12	1	NA	NA	NA
"SNT.452286.15185"	"adp"	"တွင်"	30	1	NA	NA	NA
"SNT.452286.15185"	"adp"	"တွင်"	42	1	NA	NA	NA
"SNT.452286.15187"	"adp"	"၌"	16	1	NA	NA	NA
"SNT.452286.15188"	"adp"	"တွင်"	27	1	NA	NA	NA
"SNT.452286.15189"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.452286.15189"	"adp"	"တွင်"	37	1	NA	NA	NA
"SNT.452286.15190"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.452286.15190"	"adp"	"တွင်"	17	1	NA	NA	NA
"SNT.452286.15191"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.452286.15191"	"adp"	"၌"	36	1	NA	NA	NA
"SNT.452286.15192"	"adp"	"တွင်"	9	1	NA	NA	NA
"SNT.452286.15193"	"adp"	"တွင်"	10	1	NA	NA	NA
"SNT.452286.15193"	"adp"	"တွင်"	19	1	NA	NA	NA
"SNT.452286.15195"	"adp"	"တွင်"	8	1	NA	NA	NA
"SNT.452286.15198"	"adp"	"တွင်"	4	1	NA	NA	NA
"SNT.452286.15199"	"adp"	"တွင်"	10	1	NA	NA	NA
"SNT.452286.15199"	"adp"	"မှာ"	31	1	NA	NA	NA
"SNT.452286.15200"	"adp"	"တွင်"	31	1	NA	NA	NA
"SNT.452286.15200"	"adp"	"တွင်"	46	1	NA	NA	NA
"SNT.452286.15201"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.452286.15201"	"adp"	"တွင်"	41	1	NA	NA	NA
"SNT.452286.15202"	"adp"	"တွင်"	6	1	NA	NA	NA
"SNT.452286.15203"	"adp"	"မှာ"	2	1	NA	NA	NA
"SNT.452286.15203"	"adp"	"တွင်"	10	1	NA	NA	NA
"SNT.452286.15206"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.452286.15207"	"adp"	"တွင်"	35	1	NA	NA	NA
"SNT.452286.15207"	"adp"	"တွင်"	38	1	NA	NA	NA
"SNT.452286.15207"	"adp"	"တွင်"	48	1	NA	NA	NA
"SNT.452286.15207"	"adp"	"တွင်"	55	1	NA	NA	NA
"SNT.452286.15207"	"adp"	"တွင်"	63	1	NA	NA	NA
"SNT.452286.15208"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.17046.15212"	"adp"	"တွင်"	5	1	NA	NA	NA
"SNT.17046.15213"	"adp"	"တွင်"	5	1	NA	NA	NA
"SNT.17046.15215"	"adp"	"တွင်"	8	1	NA	NA	NA
"SNT.17046.15216"	"adp"	"မှာ"	3	1	NA	NA	NA
"SNT.17046.15216"	"adp"	"တွင်"	32	1	NA	NA	NA
"SNT.105071.15217"	"adp"	"တွင်"	2	1	NA	NA	NA
"SNT.105071.15217"	"adp"	"တွင်"	14	1	NA	NA	NA
"SNT.105071.15218"	"adp"	"၌"	23	1	NA	NA	NA
"SNT.105071.15219"	"adp"	"တွင်"	19	1	NA	NA	NA
"SNT.105071.15220"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.105071.15223"	"adp"	"မှာ"	15	1	NA	NA	NA
"SNT.105071.15223"	"adp"	"တွင်"	22	1	NA	NA	NA
"SNT.10431.15224"	"adp"	"တွင်"	27	1	NA	NA	NA
"SNT.10431.15224"	"adp"	"တွင်"	33	1	NA	NA	NA
"SNT.10431.15227"	"adp"	"တွင်"	5	1	NA	NA	NA
"SNT.10431.15228"	"adp"	"တွင်"	2	1	NA	NA	NA
"SNT.10431.15232"	"adp"	"တွင်"	28	1	NA	NA	NA
"SNT.10431.15238"	"adp"	"တွင်"	6	1	NA	NA	NA
"SNT.127562.15241"	"adp"	"တွင်"	25	1	NA	NA	NA
"SNT.127562.15242"	"adp"	"တွင်"	16	1	NA	NA	NA
"SNT.127562.15242"	"adp"	"၌"	19	1	NA	NA	NA
"SNT.127562.15242"	"adp"	"တွင်"	22	1	NA	NA	NA
"SNT.127562.15243"	"adp"	"တွင်"	5	1	NA	NA	NA
"SNT.127562.15243"	"adp"	"တွင်"	61	1	NA	NA	NA
"SNT.127562.15244-1"	"adp"	"၌"	11	1	NA	NA	NA
"SNT.127562.15245"	"adp"	"တွင်"	20	1	NA	NA	NA
"SNT.127562.15245"	"adp"	"မှာ"	22	1	NA	NA	NA
"SNT.17529.15248"	"adp"	"တွင်"	6	1	NA	NA	NA
"SNT.17529.15249"	"adp"	"မှာ"	7	1	NA	NA	NA
"SNT.17529.15249"	"adp"	"တွင်"	31	1	NA	NA	NA
"SNT.127516.15254"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.127516.15255"	"adp"	"မှာ"	11	1	NA	NA	NA
"SNT.127516.15255"	"adp"	"တွင်"	27	1	NA	NA	NA
"SNT.127516.15257"	"adp"	"တွင်"	11	1	NA	NA	NA
"SNT.127516.15257"	"adp"	"တွင်"	31	1	NA	NA	NA
"SNT.127516.15257"	"adp"	"တွင်"	41	1	NA	NA	NA
"SNT.127516.15261"	"adp"	"တွင်"	22	1	NA	NA	NA
"SNT.127516.15262"	"adp"	"မှာ"	8	1	NA	NA	NA
"SNT.127516.15263"	"adp"	"မှာ"	4	1	NA	NA	NA
"SNT.127516.15264"	"adp"	"တွင်"	4	1	NA	NA	NA
"SNT.127516.15264"	"adp"	"မှာ"	19	1	NA	NA	NA
"SNT.127516.15265"	"adp"	"မှာ"	11	1	NA	NA	NA
"SNT.127516.15266"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.127516.15266"	"adp"	"တွင်"	13	1	NA	NA	NA
"SNT.127516.15267"	"adp"	"တွင်"	5	1	NA	NA	NA
"SNT.127516.15268"	"adp"	"တွင်"	14	1	NA	NA	NA
"SNT.127516.15269"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.127516.15269"	"adp"	"တွင်"	18	1	NA	NA	NA
"SNT.144128.15272"	"adp"	"တွင်"	20	1	NA	NA	NA
"SNT.54816.15279"	"adp"	"တွင်"	9	1	NA	NA	NA
"SNT.54816.15280"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.54816.15281"	"adp"	"တွင်"	13	1	NA	NA	NA
"SNT.54816.15282"	"adp"	"၌"	4	1	NA	NA	NA
"SNT.54816.15283"	"adp"	"တွင်"	23	1	NA	NA	NA
"SNT.54816.15284"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.659423.15295"	"adp"	"တွင်"	13	1	NA	NA	NA
"SNT.659423.15296"	"adp"	"တွင်"	29	1	NA	NA	NA
"SNT.659423.15296"	"adp"	"တွင်"	38	1	NA	NA	NA
"SNT.659423.15296"	"adp"	"တွင်"	41	1	NA	NA	NA
"SNT.659423.15299"	"adp"	"တွင်"	22	1	NA	NA	NA
"SNT.659423.15300"	"adp"	"တွင်"	15	1	NA	NA	NA
"SNT.659423.15303"	"adp"	"တွင်"	9	1	NA	NA	NA
"SNT.38567.15304"	"adp"	"၌"	26	1	NA	NA	NA
"SNT.38567.15304"	"adp"	"တွင်"	30	1	NA	NA	NA
"SNT.38567.15304"	"adp"	"တွင်"	37	1	NA	NA	NA
"SNT.38567.15309"	"adp"	"တွင်"	38	1	NA	NA	NA
"SNT.38567.15310"	"adp"	"တွင်"	22	1	NA	NA	NA
"SNT.38567.15314"	"adp"	"တွင်"	6	1	NA	NA	NA
"SNT.38567.15315"	"adp"	"တွင်"	32	1	NA	NA	NA
"SNT.38567.15315"	"adp"	"တွင်"	50	1	NA	NA	NA
"SNT.27592.15317"	"adp"	"တွင်"	17	1	NA	NA	NA
"SNT.27592.15318"	"adp"	"တွင်"	13	1	NA	NA	NA
"SNT.27592.15318"	"adp"	"တွင်"	25	1	NA	NA	NA
"SNT.27592.15318"	"adp"	"တွင်"	42	1	NA	NA	NA
"SNT.143327.15320"	"adp"	"တွင်"	11	1	NA	NA	NA
"SNT.143327.15320"	"adp"	"တွင်"	19	1	NA	NA	NA
"SNT.143327.15325"	"adp"	"တွင်"	8	1	NA	NA	NA
"SNT.143327.15325"	"adp"	"တွင်"	21	1	NA	NA	NA
"SNT.229604.15327"	"adp"	"တွင်"	13	1	NA	NA	NA
"SNT.229604.15327"	"adp"	"တွင်"	37	1	NA	NA	NA
"SNT.229604.15328"	"adp"	"၌"	2	1	NA	NA	NA
"SNT.229604.15329"	"adp"	"၌"	13	1	NA	NA	NA
"SNT.229604.15330"	"adp"	"တွင်"	11	1	NA	NA	NA
"SNT.229604.15332"	"adp"	"တွင်"	14	1	NA	NA	NA
"SNT.229604.15333"	"adp"	"တွင်"	60	1	NA	NA	NA
"SNT.229604.15335"	"adp"	"တွင်"	31	1	NA	NA	NA
"SNT.10578.15342"	"adp"	"တွင်"	2	1	NA	NA	NA
"SNT.10578.15343"	"adp"	"တွင်"	11	1	NA	NA	NA
"SNT.10578.15344"	"adp"	"တွင်"	14	1	NA	NA	NA
"SNT.10578.15344"	"adp"	"တွင်"	48	1	NA	NA	NA
"SNT.10578.15345"	"adp"	"၌"	23	1	NA	NA	NA
"SNT.7648.15349"	"adp"	"တွင်"	10	1	NA	NA	NA
"SNT.7648.15350"	"adp"	"တွင်"	26	1	NA	NA	NA
"SNT.7648.15351"	"adp"	"တွင်"	36	1	NA	NA	NA
"SNT.7648.15354"	"adp"	"တွင်"	21	1	NA	NA	NA
"SNT.7648.15354"	"adp"	"တွင်"	52	1	NA	NA	NA
"SNT.7648.15355"	"adp"	"တွင်"	5	1	NA	NA	NA
"SNT.50206.15358"	"adp"	"တွင်"	25	1	NA	NA	NA
"SNT.50206.15360"	"adp"	"တွင်"	31	1	NA	NA	NA
"SNT.50206.15363"	"adp"	"တွင်"	19	1	NA	NA	NA
"SNT.80941.15364"	"adp"	"တွင်"	41	1	NA	NA	NA
"SNT.80941.15368"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.80941.15370"	"adp"	"တွင်"	6	1	NA	NA	NA
"SNT.80941.15370"	"adp"	"တွင်"	25	1	NA	NA	NA
"SNT.80941.15371"	"adp"	"မှာ"	14	1	NA	NA	NA
"SNT.80941.15372"	"adp"	"တွင်"	6	1	NA	NA	NA
"SNT.80941.15376"	"adp"	"တွင်"	14	1	NA	NA	NA
"SNT.16801.15377"	"adp"	"တွင်"	4	1	NA	NA	NA
"SNT.16801.15377"	"adp"	"၌"	37	1	NA	NA	NA
"SNT.16801.15377"	"adp"	"တွင်"	43	1	NA	NA	NA
"SNT.16801.15378"	"adp"	"တွင်"	12	1	NA	NA	NA
"SNT.16801.15378"	"adp"	"တွင်"	37	1	NA	NA	NA
"SNT.16801.15379"	"adp"	"တွင်"	17	1	NA	NA	NA
"SNT.16801.15380"	"adp"	"တွင်"	5	1	NA	NA	NA
"SNT.16801.15380"	"adp"	"မှာ"	19	1	NA	NA	NA
"SNT.16801.15381"	"adp"	"တွင်"	18	1	NA	NA	NA
"SNT.16801.15382"	"adp"	"တွင်"	11	1	NA	NA	NA
"SNT.16801.15383"	"adp"	"၌"	21	1	NA	NA	NA
"SNT.16801.15384"	"adp"	"တွင်"	20	1	NA	NA	NA
"SNT.16801.15387"	"adp"	"တွင်"	2	1	NA	NA	NA
"SNT.16801.15388"	"adp"	"တွင်"	5	1	NA	NA	NA
"SNT.16801.15389"	"adp"	"၌"	12	1	NA	NA	NA
"SNT.16801.15389"	"adp"	"တွင်"	22	1	NA	NA	NA
"SNT.16801.15389"	"adp"	"တွင်"	36	1	NA	NA	NA
