,value,value_pair,count
2521,တွင်,ဟေတီ,1
2522,တွင်,ဟေးဒေါ့,1
2523,တွင်,ဟောက်စ်,1
2524,တွင်,ဟော့စ်တန်,1
2525,တွင်,ဟောပြောပွဲ,1
2526,တွင်,ဟော့ပါ,1
2527,တွင်,ဟောလီဝုဒ်,1
2528,တွင်,ဟော်ကာ,1
2529,တွင်,ဟော်လိဝုဒ်,1
2530,တွင်,အကျည်းထောင်,1
2531,တွင်,အကျပ်အတည်း,1
2532,တွင်,အကျိတ်,1
2533,တွင်,အကြံပြုချက်,1
2534,တွင်,အကြိုက်,1
2535,တွင်,အကြိုရွေးကောက်ပွဲ,1
2536,တွင်,အကြောင်းကြားစာ,1
2537,တွင်,အကြောင်းအရင်း,1
2538,တွင်,အကာအကွယ်,1
2539,တွင်,အကာအရံ,1
2540,တွင်,အကာအရံပွဲ,1
2541,တွင်,အကုန်ပိုင်း,1
2542,တွင်,အက်ကော့,1
2543,တွင်,အက်ဂ်ျမောင့်,1
2544,တွင်,အက်စီးဒင့်,1
2545,တွင်,အက်စ်ကတွန်,1
2546,တွင်,အက်စ်အယ်လ်အမ်,1
2547,တွင်,အက်ဆီးဒင့်,1
2548,တွင်,အက်ဒလိတ်,1
2549,တွင်,အက်ပဲ,1
2550,တွင်,အက်ဖ်အက်ဖ်အေ,1
2551,တွင်,အက်အိုင်စီ,1
2552,တွင်,အက်အိုအိုင်အေ,1
2553,တွင်,အခင်းနေရာ,1
2554,တွင်,အခန်းကဏ္ဍ,1
2555,တွင်,အချက်ပေးရာ,1
2556,တွင်,အချိန်ကောင်း,1
2557,တွင်,အချိန်ခါ,1
2558,တွင်,အချိန်တိုအတွင်း,1
2559,တွင်,အချိန်မျိုး,1
2560,တွင်,အချုပ်,1
2561,တွင်,အချုပ်ခန်း,1
2562,တွင်,အခြား,1
2563,တွင်,အခြားဖက်,1
2564,တွင်,အခြားဘက်,1
2565,တွင်,အခွင့်အလမ်း,1
2566,တွင်,အခွန်,1
2567,တွင်,အခွန်ငွေ,1
2568,တွင်,အခိုက်အတန့်,1
2569,တွင်,အခုအချိန်,1
2570,တွင်,အဂါင်္နေ့,1
2571,တွင်,အငူ,1
2572,တွင်,အင်ဆူလင်,1
2573,တွင်,အင်တယ်ရာ,1
2574,တွင်,အင်ဒရူး,1
2575,တွင်,အင်ဒိုးနီးရှား,1
2576,တွင်,အင်အား,1
2577,တွင်,အင်အိပ်ခ်အယ်,1
2578,တွင်,အင်္ဂလိပ်,1
2579,တွင်,အစဉ်အလာ,1
2580,တွင်,အစည်း,1
2581,တွင်,အစည်းအဝေးခန်း,1
2582,တွင်,အစထရို,1
2583,တွင်,အစမ်းပွဲ,1
2584,တွင်,အစွန်း,1
2585,တွင်,အစား,1
2586,တွင်,အစာငတ်ခံ,1
2587,တွင်,အစားအစာ,1
2588,တွင်,အစိုင်အခဲ,1
2589,တွင်,အစိုးရှေ့နေ,1
2590,တွင်,အစီအမံ,1
2591,တွင်,အစုအဖွဲ့,1
2592,တွင်,အစောင့်,1
2593,တွင်,အစ်ဝစ်,1
2594,တွင်,အဆ,1
2595,တွင်,အဆက်နေရာ,1
2596,တွင်,အဆက်အသွယ်,1
2597,တွင်,အဆင့်အတန်း,1
2598,တွင်,အဆုံးပိုင်းနား,1
2599,တွင်,အညွှန်း,1
2600,တွင်,အတက်အကျ,1
2601,တွင်,အတွင်းဘက်,1
2602,တွင်,အတွင်းရေးမှူး,1
2603,တွင်,အတွဲလိုက်,1
2604,တွင်,အတိ,1
2605,တွင်,အတိုင်း,1
2606,တွင်,အတိုင်ပင်ခံ,1
2607,တွင်,အတိုင်းအတာ,1
2608,တွင်,အတော်များ,1
2609,တွင်,အတော်များများ,1
2610,တွင်,အတ္တလန္တိတ်,1
2611,တွင်,အတ်တလန်တာ,1
2612,တွင်,အတ်လန်တာ,1
2613,တွင်,အထိန်း,1
2614,တွင်,အထိမ်းအမှတ်,1
2615,တွင်,အထုတ်,1
2616,တွင်,အထုတ်အပိုး,1
2617,တွင်,အထောက်အပံ့,1
2618,တွင်,အဓိပ္ပယ်,1
2619,တွင်,အဓိပ္ပာယ်,1
2620,တွင်,အဓိပ္ပါယ်,1
2621,တွင်,အနက်,1
2622,တွင်,အနက်ပိုင်း,1
2623,တွင်,အနှစ်ချုပ်,1
2624,တွင်,အနှံအပြား,1
2625,တွင်,အနာဂါတ်,1
2626,တွင်,အနိမ့်အမြင့်,1
2627,တွင်,အနိုင်,1
2628,တွင်,အနီးတဝိုက်,1
2629,တွင်,အနီးဝန်းကျင်,1
2630,တွင်,အနောက်မြောက်ဖက်,1
2631,တွင်,အန်ဂိုလာ,1
2632,တွင်,အန်ဂိုးလား,1
2633,တွင်,အန်တီဂွာ,1
2634,တွင်,အန်းဒရူး,1
2635,တွင်,အန်နာ,1
2636,တွင်,အန်န်ဂျီအို,1
2637,တွင်,အန်ဘဆန်တီးယား,1
2638,တွင်,အန်ဘီစီ,1
2639,တွင်,အန်အက်စ်ဒဗလျူ,1
2640,တွင်,အန်အက်စ်ဒဗလူ,1
2641,တွင်,အန်အက်ဒဗလျှူ,1
2642,တွင်,အန်အက်အေ,1
2643,တွင်,အန်အယ်လ်စီအက်စ်,1
2644,တွင်,အန်အေအန်,1
2645,တွင်,အပင်,1
2646,တွင်,အပစ်ခံရချိန်,1
2647,တွင်,အပတ်ရေ,1
2648,တွင်,အပျက်အစီး,1
2649,တွင်,အပြန်ခရီးစဉ်,1
2650,တွင်,အပြန်လမ်း,1
2651,တွင်,အပြန်လမ်းခရီး,1
2652,တွင်,အပြား,1
2653,တွင်,အပြေး,1
2654,တွင်,အပြေးပြိုင်ပွဲ,1
2655,တွင်,အပြောင်းအလဲ,1
2656,တွင်,အပိုင်းတွဲ,1
2657,တွင်,အပိုဒ်,1
2658,တွင်,အပိုလစ်,1
2659,တွင်,အပူရှိန်,1
2660,တွင်,အပေါက်,1
2661,တွင်,အပ်,1
2662,တွင်,အပ်ဖ်,1
2663,တွင်,အဖက်ဇယ်,1
2664,တွင်,အဖြစ်ဆိုး,1
2665,တွင်,အဖုံး,1
2666,တွင်,အဘာဒင်း,1
2667,တွင်,အဘိဓာန်,1
2668,တွင်,အမည်,1
2669,တွင်,အများဆုံး,1
2670,တွင်,အများရှေ့,1
2671,တွင်,အများသဘော,1
2672,တွင်,အမျိုးစုံ,1
2673,တွင်,အမြတ်ခွန်,1
2674,တွင်,အမြန်နှုန်း,1
2675,တွင်,အမြန်ပြေးလမ်း,1
2676,တွင်,အမြန်မောင်းလမ်းမ,1
2677,တွင်,အမြောက်အများ,1
2678,တွင်,အမြောက်အမြား,1
2679,တွင်,အမွေအနှစ်,1
2680,တွင်,အမှုတွဲ,1
2681,တွင်,အမှုန်,1
2682,တွင်,အမူအရာ,1
2683,တွင်,အမေရိကတိုက်,1
2684,တွင်,အမဲလိုက်ကွင်း,1
2685,တွင်,အမ်စီကိန်း,1
2686,တွင်,အမ်းရတ်စ်,1
2687,တွင်,အမ်အက်စ်,1
2688,တွင်,အမ်အိတ်အိုင်,1
2689,တွင်,အယူခံ,1
2690,တွင်,အယူအဆ,1
2691,တွင်,အယ်,1
2692,တွင်,အယ်-အာဒ,1
2693,တွင်,အယ်ဗိ,1
2694,တွင်,အယ်ဘက်ဒါ,1
2695,တွင်,အယ်လ်,1
2696,တွင်,အယ်လ်-အဆက်,1
2697,တွင်,အယ်လ်ကာဇိုင်း,1
2698,တွင်,အယ်လ်ဘမ်,1
2699,တွင်,အယ်လ်ဘာတာ,1
2700,တွင်,အယ်လ်အဗျူ့,1
2701,တွင်,အရည်အသွေး,1
2702,တွင်,အရနာ,1
2703,တွင်,အရပ်ဒေသ,1
2704,တွင်,အရွယ်အစား,1
2705,တွင်,အရှိန်,1
2706,တွင်,အရှေ့ဖက်,1
2707,တွင်,အရှေ့ဘက်ပိုင်း,1
2708,တွင်,အရှေ့မြောက်,1
2709,တွင်,အရှေ့မြောက်ဘက်,1
2710,တွင်,အရာတိုင်း,1
2711,တွင်,အရာဝတ္တု,1
2712,တွင်,အရေအတွက်ပေါင်း,1
2713,တွင်,အရောက်,1
2714,တွင်,အရောင်းအဝယ်,1
2715,တွင်,အလင်းရောင်,1
2716,တွင်,အလည်အပတ်ခရီး,1
2717,တွင်,အလယ်ခေါင်,1
2718,တွင်,အလယ်ဗဟို,1
2719,တွင်,အလွှာ,1
2720,တွင်,အလာမို,1
2721,တွင်,အလုပ်ခွင်,1
2722,တွင်,အလုပ်ရှင်,1
2723,တွင်,အလေးချိန်,1
2724,တွင်,အလေ့အကျင့်,1
2725,တွင်,အဝင်,1
2726,တွင်,အဝင်ဝ,1
2727,တွင်,အဝတ်အစား,1
2728,တွင်,အဝေးပြေးလမ်းမ,1
2729,တွင်,အသင်းတော်,1
2730,တွင်,အသနားခံစာ,1
2731,တွင်,အသွင်,1
2732,တွင်,အသိပေးစာ,1
2733,တွင်,အသိုင်းအဝိုင်း,1
2734,တွင်,အသီး,1
2735,တွင်,အသုံးပြုခွင့်,1
2736,တွင်,အသေးစား,1
2737,တွင်,အသေအပျောက်,1
2738,တွင်,အဟောင်း,1
2739,တွင်,အဦးအစ,1
2740,တွင်,အားကစားကွင်း,1
2741,တွင်,အားကစားကွင်းနေရာ,1
2742,တွင်,အားကစားခန်းမ,1
2743,တွင်,အာခမ်စာစ်,1
2744,တွင်,အာတိတ်,1
2745,တွင်,အာထရာဆောင်း,1
2746,တွင်,အာဒီအိတ်စ်,1
2747,တွင်,အာနိုး,1
2748,တွင်,အာဗီး,1
2749,တွင်,အာဘီလ်,1
2750,တွင်,အာမခံကိစ္စ,1
2751,တွင်,အာရဒ်,1
2752,တွင်,အာရှတိုက်,1
2753,တွင်,အာရီဇိုးနား,1
2754,တွင်,အာရုဏ်,1
2755,တွင်,အာရုဏ်တက်,1
2756,တွင်,အာရေးဘီးယား,1
2757,တွင်,အားလပ်ရက်,1
2758,တွင်,အာအက်ဖ်အေ,1
2759,တွင်,အိစ်,1
2760,တွင်,အိတ်ကပ်,1
2761,တွင်,အိတ်စ်ရေး,1
2762,တွင်,အိပ်ခ်ျဝမ်းအဲန်ဝမ်း,1
2763,တွင်,အိပ်ဆောင်,1
2764,တွင်,အိမ်ကွင်း,1
2765,တွင်,အိမ်နောက်ဖေး,1
2766,တွင်,အိမ်ယာ,1
2767,တွင်,အိမ်သာ,1
2768,တွင်,အိုင်,1
2769,တွင်,အိုင်စီယူ,1
2770,တွင်,အိုင်စီအေအန်အန်,1
2771,တွင်,အိုင်ဒီစီအက်ဖ်,1
2772,တွင်,အိုင်ဒီအန်အာ,1
2773,တွင်,အိုင်ရီဒီယမ်,1
2774,တွင်,အိုင်အက်စ်အက်စ်,1
2775,တွင်,အိုင်အက်အီ,1
2776,တွင်,အိုင်အန်စီ,1
2777,တွင်,အိုင်အမ်ဒီ,1
2778,တွင်,အိုင်အာစီ,1
2779,တွင်,အိုင်အီးစီ,1
2780,တွင်,အိုစလို,1
2781,တွင်,အိုစီရှပ်,1
2782,တွင်,အိုတိုဘရော့ခ်,1
2783,တွင်,အိုဒီအိုင်အက်စ်,1
2784,တွင်,အိုလံပစ်,1
2785,တွင်,အိုလံပစ်ပွဲ,1
2786,တွင်,အီးဂဲလ်,1
2787,တွင်,အီစပါရာ,1
2788,တွင်,အီးစီ,1
2789,တွင်,အီဆမ်း,1
2790,တွင်,အီးဒီတီ,1
2791,တွင်,အီးယူ,1
2792,တွင်,အီလီနွိုက်,1
2793,တွင်,အီးအက်စ်တီ,1
2794,တွင်,အီးအီးအေ,1
2795,တွင်,အုတ်ကလာဟိုးမား,1
2796,တွင်,အုပ်ချုပ်မှုစနစ်,1
2797,တွင်,အုပ်ချုပ်ရေးမှူး,1
2798,တွင်,အေ-အဆင့်,1
2799,တွင်,အေကေဒီတီ,1
2800,တွင်,အေဆာအမ်ကီ,1
2801,တွင်,အေတီအမ်စက်,1
2802,တွင်,အေပက်,1
2803,တွင်,အေဗစ်,1
2804,တွင်,အေဗွီအိုင်,1
2805,တွင်,အေမန်,1
2806,တွင်,အေးလ်,1
2807,တွင်,အေသင်,1
2808,တွင်,အေအိုင်-ကွီဒါ,1
2809,တွင်,အေအိုင်အိုင်အမ်အက်စ်,1
2810,တွင်,အေအီးအက်စ်တီ,1
2811,တွင်,အောက်ဆုံး,1
2812,တွင်,အောက်တရားရုံး,1
2813,တွင်,အောက်ပိုင်း,1
2814,တွင်,အော့ချမ်းဂျစ်,1
2815,တွင်,အော့ခ်လန်း,1
2816,တွင်,အောင်ပွဲ,1
2817,တွင်,အော့တဝါ,1
2818,တွင်,အော့ပ်ရှင်,1
2819,တွင်,အော်လန်,1
2820,တွင်,အဲဒီ့နေရာ,1
2821,တွင်,အဲရှိုး,1
2822,တွင်,အဲလ-ရှက်ခ်,1
2823,တွင်,ဥပဒ,1
2824,တွင်,ဥပမာ,1
2825,တွင်,ဥမင်,1
2826,တွင်,ဦးခန်း,1
2827,တွင်,ဦးခေါင်း,1
2828,တွင်,ဦးခေါင်းပိုင်း,1
2829,တွင်,ဧည့်-ရိပ်သာ,1
2830,တွင်,ဧည့်ခန်း,1
2831,တွင်,ဩဂတ်စတင်း,1
